filename, Cyst, Normal, Stone, Tumor
Stone-1060-_jpg.rf.bb5327d33a0c37cd31ba7c00049e7dfc.jpg, 0, 0, 1, 0
Normal-2262-_jpg.rf.bb4e75c318b84b162732e93156350e34.jpg, 0, 1, 0, 0
Normal-4689-_jpg.rf.bb59fd9a93d55d13a38a3da04db75320.jpg, 0, 1, 0, 0
Normal-1245-_jpg.rf.bb68d34a9d00c31fc6b627c12d25fca3.jpg, 0, 1, 0, 0
Tumor-346-_jpg.rf.bb55c5bcf3c5ce330a496f5561e7a7de.jpg, 0, 0, 0, 1
Normal-1990-_jpg.rf.bb6f7fa1cfe9f533d6920d5471774a6b.jpg, 0, 1, 0, 0
Normal-5062-_jpg.rf.bb69a5cd767be8a30920ebba3eb35953.jpg, 0, 1, 0, 0
Normal-2388-_jpg.rf.bb681bfaf7c7c40bdd3354bf99cb05b5.jpg, 0, 1, 0, 0
Normal-3098-_jpg.rf.bb7e64866c02caf02bb98e4dae33c9cb.jpg, 0, 1, 0, 0
Stone-329-_jpg.rf.bb74a7ac3e3d13373051ee212f12d3eb.jpg, 0, 0, 1, 0
Cyst-981-_jpg.rf.bb85f288cc06bdcc7ebaaa52d20896ac.jpg, 1, 0, 0, 0
Normal-4252-_jpg.rf.bb7feeef665a900f678b77e087a85da0.jpg, 0, 1, 0, 0
Stone-18-_jpg.rf.bb895bb0f55b7f538c9c3ca7a82b9cc9.jpg, 0, 0, 1, 0
Cyst-3313-_jpg.rf.bb866575694e9b9485d7f1e877c22318.jpg, 1, 0, 0, 0
Cyst-1848-_jpg.rf.bb96933b4368bbaef449e1dc62167dab.jpg, 1, 0, 0, 0
Normal-1375-_jpg.rf.bb8ccb7f2286e52aa6a432c95a3ab618.jpg, 0, 1, 0, 0
Cyst-326-_jpg.rf.bb9a6244d9035563563e6ea441ac38ac.jpg, 1, 0, 0, 0
Normal-2171-_jpg.rf.bb9f074a692c779a877f2520a1db98d6.jpg, 0, 1, 0, 0
Cyst-3082-_jpg.rf.bba816967b9fd0d7985a67af9c517e51.jpg, 1, 0, 0, 0
Cyst-1078-_jpg.rf.bba41ba2428306a0d9a1b94aee56f4eb.jpg, 1, 0, 0, 0
Stone-780-_jpg.rf.bba89d1690bd1044c38e1cf546b31229.jpg, 0, 0, 1, 0
Stone-802-_jpg.rf.bbaba4c9348f9855147788082fd7e129.jpg, 0, 0, 1, 0
Normal-960-_jpg.rf.bbaa8ee18e83125822b6f6714826067a.jpg, 0, 1, 0, 0
Tumor-1720-_jpg.rf.bbb49ed36c1f48e3ded83f32567ea82f.jpg, 0, 0, 0, 1
Normal-348-_jpg.rf.bbab4d0d796a6770edb9d29b928c3e9c.jpg, 0, 1, 0, 0
Stone-36-_jpg.rf.bbbe19abdcf47b4cf873686f8f56a110.jpg, 0, 0, 1, 0
Cyst-2245-_jpg.rf.bbcb7be92b87922978ec94aab94cc315.jpg, 1, 0, 0, 0
Normal-1260-_jpg.rf.bbc2d2a83e968749fe4c889efaa26357.jpg, 0, 1, 0, 0
Stone-843-_jpg.rf.bbcebca8e924af38a270724691eb3c17.jpg, 0, 0, 1, 0
Normal-3837-_jpg.rf.bbd2d241924f43dba8206912c00b10e5.jpg, 0, 1, 0, 0
Cyst-1542-_jpg.rf.bbcdaf2cbfc0507fb439db470edeb193.jpg, 1, 0, 0, 0
Cyst-3224-_jpg.rf.bbd36c8f17a3596e9358e1a48d0c1666.jpg, 1, 0, 0, 0
Tumor-860-_jpg.rf.bbd6df614c705a89dc3ce00af61fa659.jpg, 0, 0, 0, 1
Tumor-1438-_jpg.rf.bbd89ea331da78565798d272e41d09ed.jpg, 0, 0, 0, 1
Normal-1055-_jpg.rf.bbdfe9c3053ad4ce77859d89a3996d53.jpg, 0, 1, 0, 0
Normal-291-_jpg.rf.bbe77640ca25441296fe3f7e6060d7e0.jpg, 0, 1, 0, 0
Cyst-2627-_jpg.rf.bbf25893e45c7b3e2ae026854e72e2ac.jpg, 1, 0, 0, 0
Stone-1368-_jpg.rf.bbf2667e6f2538d39054db9d3439c34c.jpg, 0, 0, 1, 0
Tumor-256-_jpg.rf.bbf2cc1ddec231cb050458a0de7332aa.jpg, 0, 0, 0, 1
Normal-4292-_jpg.rf.bbecae3bb0c3adc2ff4042640805a033.jpg, 0, 1, 0, 0
Normal-2486-_jpg.rf.bbf479cbc3af11f59995138a3dbb3634.jpg, 0, 1, 0, 0
Cyst-3341-_jpg.rf.bbf3713f5bdfe57137c905b354c2f145.jpg, 1, 0, 0, 0
Normal-823-_jpg.rf.bbf81628875769d16775faf1bcdcb4ac.jpg, 0, 1, 0, 0
Normal-2192-_jpg.rf.bbfd769b96a38da5f0c16aa056562c36.jpg, 0, 1, 0, 0
Cyst-2074-_jpg.rf.bbfe70f9e5ef1acdaea20803fd7be098.jpg, 1, 0, 0, 0
Stone-843-_jpg.rf.bc01a48e119ba0a260a4feaefd9960d1.jpg, 0, 0, 1, 0
Normal-3915-_jpg.rf.bbffbb9517cd22894d2feff8bf3f8d75.jpg, 0, 1, 0, 0
Normal-4089-_jpg.rf.bc01261231d6cf46110b4e5ee40f3321.jpg, 0, 1, 0, 0
Normal-1863-_jpg.rf.bc03f1395887a3ad3ba2b149b78e7900.jpg, 0, 1, 0, 0
Stone-802-_jpg.rf.bc0e8114f6e06a821b41d0217826ec90.jpg, 0, 0, 1, 0
Tumor-492-_jpg.rf.bc0850596571f3db59502688cc5393ff.jpg, 0, 0, 0, 1
Stone-1006-_jpg.rf.bc038d38c0b3aca2516de01abe04d299.jpg, 0, 0, 1, 0
Cyst-25-_jpg.rf.bc0576c28fa9a58f271fdbef883d8d1e.jpg, 1, 0, 0, 0
Normal-2073-_jpg.rf.bc0aaa6f296d3e5c4b784c8353544218.jpg, 0, 1, 0, 0
Cyst-6-_jpg.rf.bc10c00c2a0535b2596b3ec3b3cbb942.jpg, 1, 0, 0, 0
Tumor-1330-_jpg.rf.bc0cf452f439b85fd86ffe5c4e334007.jpg, 0, 0, 0, 1
Cyst-1907-_jpg.rf.bc1170d6deaeb56696b20b41759cbee1.jpg, 1, 0, 0, 0
Tumor-1228-_jpg.rf.bc127551997c76635844c3eb6d75e4b2.jpg, 0, 0, 0, 1
Cyst-2113-_jpg.rf.bc1f6c95e17c63d5ff42461f22c71e1d.jpg, 1, 0, 0, 0
Normal-4908-_jpg.rf.bc17b24a8f31baac13226de276031167.jpg, 0, 1, 0, 0
Cyst-1490-_jpg.rf.bc277ca4325d218597112e5a504bf9d9.jpg, 1, 0, 0, 0
Normal-5021-_jpg.rf.bc2e2aa18aa778570bf126b2cde1b580.jpg, 0, 1, 0, 0
Normal-3767-_jpg.rf.bc338c30e77a8ec9d0d1c414cddcd619.jpg, 0, 1, 0, 0
Normal-764-_jpg.rf.bc2fa921c331847fb8c13bdc3d5c45d2.jpg, 0, 1, 0, 0
Cyst-1611-_jpg.rf.bc37707e552f2ed135b442091ad0d9c0.jpg, 1, 0, 0, 0
Cyst-3448-_jpg.rf.bc392eceb04ba50c12676995d42642eb.jpg, 1, 0, 0, 0
Cyst-2465-_jpg.rf.bc3996d2d939267aa768ed7c3a7db84a.jpg, 1, 0, 0, 0
Cyst-1737-_jpg.rf.bc3e653b9f56bec8618c69d3f38996cc.jpg, 1, 0, 0, 0
Normal-1603-_jpg.rf.bc495c1a6dc668f8b87365846971251c.jpg, 0, 1, 0, 0
Stone-124-_jpg.rf.bc49976e5487a65ee2756400796699e7.jpg, 0, 0, 1, 0
Normal-515-_jpg.rf.bc5497a6c2248c8362d66412a233a470.jpg, 0, 1, 0, 0
Normal-4399-_jpg.rf.bc3fe563f34cd13d6301becf8f3628d5.jpg, 0, 1, 0, 0
Cyst-2721-_jpg.rf.bc55b70aea0f76ebac9b24e55e611320.jpg, 1, 0, 0, 0
Cyst-745-_jpg.rf.bc50fa143d0983901e8accd06334874c.jpg, 1, 0, 0, 0
Normal-4251-_jpg.rf.bc42e3b0be86d7ee77869820915db717.jpg, 0, 1, 0, 0
Normal-351-_jpg.rf.bc56c5cd246a9fb140b32db7ada7ec8a.jpg, 0, 1, 0, 0
Normal-2191-_jpg.rf.bc6042900bb53a2924d916cfbf650201.jpg, 0, 1, 0, 0
Stone-918-_jpg.rf.bc5e0a7abe230b07b6fd7b2b49bc8a0d.jpg, 0, 0, 1, 0
Normal-951-_jpg.rf.bc60129f91d5076a935a736ed4e47798.jpg, 0, 1, 0, 0
Tumor-1005-_jpg.rf.bc57bc5840be91bbd17e7fe88d3a4790.jpg, 0, 0, 0, 1
Normal-3201-_jpg.rf.bc6e614e30e5410bdd9e8f156db79d58.jpg, 0, 1, 0, 0
Stone-1057-_jpg.rf.bc69d8db8a0256d3c33f2ca045c84682.jpg, 0, 0, 1, 0
Normal-2581-_jpg.rf.bc62d8ee0e1a7fe314819bc1da75e553.jpg, 0, 1, 0, 0
Normal-4492-_jpg.rf.bc76cd901eec72710a6645222f81cb42.jpg, 0, 1, 0, 0
Normal-544-_jpg.rf.bc7b374dc1a382748451c27a7b8dbc7e.jpg, 0, 1, 0, 0
Cyst-3285-_jpg.rf.bc6a324230fac7aef73d54cb01fc81eb.jpg, 1, 0, 0, 0
Tumor-1266-_jpg.rf.bc7db13aa3adfcb89272b76734a2f15f.jpg, 0, 0, 0, 1
Normal-4708-_jpg.rf.bc7d27404a0bc8878c03719ab713402c.jpg, 0, 1, 0, 0
Stone-1081-_jpg.rf.bc7e25aee0ac913dabbfd6aeaa146e87.jpg, 0, 0, 1, 0
Tumor-1955-_jpg.rf.bc7f0578801215135fad579ad74e6a8f.jpg, 0, 0, 0, 1
Normal-4081-_jpg.rf.bc825a71ee62b076bf438965dcff2a24.jpg, 0, 1, 0, 0
Tumor-541-_jpg.rf.bc9e5435b7110210912d10e9a90bf87e.jpg, 0, 0, 0, 1
Normal-3540-_jpg.rf.bc89b859f0934683af08030d0b0b8e51.jpg, 0, 1, 0, 0
Normal-966-_jpg.rf.bca11c6556605239cbd6c06bf46a5037.jpg, 0, 1, 0, 0
Tumor-1649-_jpg.rf.bca5457fcedc8445e0b1bbf2b4bc85a7.jpg, 0, 0, 0, 1
Normal-4529-_jpg.rf.bc949b74f3c363aeee969d2f6b293882.jpg, 0, 1, 0, 0
Normal-19-_jpg.rf.bcaa5d7a3ce872f5d4932bd867765a97.jpg, 0, 1, 0, 0
Normal-3788-_jpg.rf.bcb696fa21ad2c12e36a396c0a550cbb.jpg, 0, 1, 0, 0
Normal-3027-_jpg.rf.bcae8e37c8c5cffea9fa1224fff9ee22.jpg, 0, 1, 0, 0
Tumor-754-_jpg.rf.bcaf8546fe5a0d0e9b6c3f7ed71b77d1.jpg, 0, 0, 0, 1
Cyst-1830-_jpg.rf.bcbbbb558340ee6e2a3a8d93f87cd320.jpg, 1, 0, 0, 0
Normal-3871-_jpg.rf.bcc541622411f5f0069ce7fdae28cae3.jpg, 0, 1, 0, 0
Stone-887-_jpg.rf.bcc260052ea93c2be113795d9cfaf397.jpg, 0, 0, 1, 0
Stone-840-_jpg.rf.bcbc186bd79bc6b4563b978187539de9.jpg, 0, 0, 1, 0
Tumor-1122-_jpg.rf.bcc7015e1f43e70cfd043901405c2b02.jpg, 0, 0, 0, 1
Cyst-1401-_jpg.rf.bccaad4155ef21d81a15b99ef70dc722.jpg, 1, 0, 0, 0
Normal-1409-_jpg.rf.bccf0758842d50583516c5eb506f7e9b.jpg, 0, 1, 0, 0
Tumor-1169-_jpg.rf.bcd00ea15d828696eca4465196538e44.jpg, 0, 0, 0, 1
Cyst-819-_jpg.rf.bcd80f4631c1105504468fda7fafba82.jpg, 1, 0, 0, 0
Normal-2984-_jpg.rf.bcd2c23baea393a87f0a28c1b7e502ca.jpg, 0, 1, 0, 0
Tumor-735-_jpg.rf.bcd3bd7bfb2bce12ca59b9096885ce32.jpg, 0, 0, 0, 1
Normal-1862-_jpg.rf.bce12c3da80fa3cfb9cbcf79d86f1646.jpg, 0, 1, 0, 0
Normal-13-_jpg.rf.bce29e7b721668d5b0ca794086d81cf2.jpg, 0, 1, 0, 0
Tumor-1265-_jpg.rf.bce9252edf53dcf39d7156b3c9291c55.jpg, 0, 0, 0, 1
Tumor-59-_jpg.rf.bce598e32bd73873705c779d0aa3014d.jpg, 0, 0, 0, 1
Tumor-183-_jpg.rf.bcdc459ce8e15c224ff62f76c7d3f504.jpg, 0, 0, 0, 1
Cyst-1830-_jpg.rf.bced62b66b7f041537b7121c6fbafdd2.jpg, 1, 0, 0, 0
Normal-4228-_jpg.rf.bceed9b4809ecbce9a09de2c984fcce2.jpg, 0, 1, 0, 0
Cyst-3585-_jpg.rf.bcfa1309d140ba761739bfb63df3fa07.jpg, 1, 0, 0, 0
Tumor-1267-_jpg.rf.bcff94e2d2c494e4bd4ac32c218a7dcb.jpg, 0, 0, 0, 1
Stone-659-_jpg.rf.bd006ee9b82c51b3d398913f92007069.jpg, 0, 0, 1, 0
Tumor-317-_jpg.rf.bcfefda199b26c6037b6c4ee20d70492.jpg, 0, 0, 0, 1
Tumor-1893-_jpg.rf.bcfc2aa41efb4496b48d03b64e732881.jpg, 0, 0, 0, 1
Stone-1360-_jpg.rf.bceee6e758fdff3fbea3a5c05adaef06.jpg, 0, 0, 1, 0
Normal-2137-_jpg.rf.bd0135e302ce61d5b787ad35e5a202f9.jpg, 0, 1, 0, 0
Stone-9-_jpg.rf.bd0b24a58132a859298796fc2f494f89.jpg, 0, 0, 1, 0
Tumor-1099-_jpg.rf.bd0b9d819176e9b5e5ce71dbe9838e3a.jpg, 0, 0, 0, 1
Normal-4598-_jpg.rf.bd0e0c464e1391670ee639450b48595e.jpg, 0, 1, 0, 0
Normal-1635-_jpg.rf.bd159588e1cdc2bb707ec438442c4464.jpg, 0, 1, 0, 0
Normal-4478-_jpg.rf.bd25abc640254d3a78eebef94cfaecf0.jpg, 0, 1, 0, 0
Normal-995-_jpg.rf.bd1a288d09d64b56f83ed78644e2cc7b.jpg, 0, 1, 0, 0
Tumor-1212-_jpg.rf.bd25c9ba77fe6c304823891349e61f1b.jpg, 0, 0, 0, 1
Normal-2424-_jpg.rf.bd281f21a6283de5dcc4d5bda089ba95.jpg, 0, 1, 0, 0
Normal-1344-_jpg.rf.bd27c1b962b5a33d928bd6f7570c8454.jpg, 0, 1, 0, 0
Cyst-3675-_jpg.rf.bd2cbe49488c90ce6088bc0866e8df99.jpg, 1, 0, 0, 0
Cyst-1905-_jpg.rf.bd33e1d29c2b3ad53f333d7bbf36e46f.jpg, 1, 0, 0, 0
Cyst-1426-_jpg.rf.bd305399f9df0b57add7e084e58a5d6d.jpg, 1, 0, 0, 0
Normal-4332-_jpg.rf.bd34236332f5f918626a91be9d3dc153.jpg, 0, 1, 0, 0
Tumor-2199-_jpg.rf.bd30c3756ed862a0c22ce60994ba2252.jpg, 0, 0, 0, 1
Cyst-1942-_jpg.rf.bd3366923d4dc44812e914cf1f1afe3b.jpg, 1, 0, 0, 0
Tumor-1416-_jpg.rf.bd40480ef38653b1da5f13bdcd732999.jpg, 0, 0, 0, 1
Normal-4194-_jpg.rf.bd46a372c7ead09165c42e9b32650cdc.jpg, 0, 1, 0, 0
Normal-2527-_jpg.rf.bd42bc2acc6b8a63bdb5b9dcbffa9082.jpg, 0, 1, 0, 0
Stone-1235-_jpg.rf.bd4474e99c0723f09d651a349332a80f.jpg, 0, 0, 1, 0
Cyst-758-_jpg.rf.bd4ff963a0c8bd462e09faa2251dce20.jpg, 1, 0, 0, 0
Cyst-3679-_jpg.rf.bd523f0145b5f4062f3dc5a4fc6ebd3c.jpg, 1, 0, 0, 0
Stone-240-_jpg.rf.bd52ea54e5579d918069ab9327812a19.jpg, 0, 0, 1, 0
Cyst-1304-_jpg.rf.bd49b74f2fc96d9b86d8f44104740e61.jpg, 1, 0, 0, 0
Normal-934-_jpg.rf.bd5404ae9325c35fbb27f9ced739db65.jpg, 0, 1, 0, 0
Cyst-120-_jpg.rf.bd618c0e5c8985b32f7845ee9e58072c.jpg, 1, 0, 0, 0
Stone-261-_jpg.rf.bd5c5763357db96f5176077d4442f62e.jpg, 0, 0, 1, 0
Cyst-1414-_jpg.rf.bd689f412afd7ac8d68a46139cbdebfd.jpg, 1, 0, 0, 0
Normal-1565-_jpg.rf.bd712fc5130fa803c78b8835c52a343c.jpg, 0, 1, 0, 0
Cyst-3651-_jpg.rf.bd62d5b6d37c1cd8e7e4804a504d65a8.jpg, 1, 0, 0, 0
Cyst-2976-_jpg.rf.bd6e76a015a370e51c7c857b01c26f09.jpg, 1, 0, 0, 0
Stone-368-_jpg.rf.bd75352caf08b1a07a898a56705e4058.jpg, 0, 0, 1, 0
Normal-2304-_jpg.rf.bd7a9630fcbc2665a1888793ff4c91e4.jpg, 0, 1, 0, 0
Normal-1143-_jpg.rf.bd7148f927393278f70b3c2a81af8ec5.jpg, 0, 1, 0, 0
Cyst-662-_jpg.rf.bd80ba20d7dcf13034f77875ccdae514.jpg, 1, 0, 0, 0
Cyst-1375-_jpg.rf.bd88bb0ca4d99da847f1029c007aad19.jpg, 1, 0, 0, 0
Cyst-3697-_jpg.rf.bd8a6d32a1ebf4d42bb9e7d1b4302520.jpg, 1, 0, 0, 0
Tumor-1322-_jpg.rf.bd815b6a23da19a6d0a15112a49b7cec.jpg, 0, 0, 0, 1
Normal-1812-_jpg.rf.bd8ccf86a72e21341ce07eb2b33ba717.jpg, 0, 1, 0, 0
Tumor-869-_jpg.rf.bd94f9f08e53c430b991428ccf308584.jpg, 0, 0, 0, 1
Cyst-565-_jpg.rf.bd90e15ce86b80e5686d06445b57b381.jpg, 1, 0, 0, 0
Stone-105-_jpg.rf.bda1b4eb804da8385d0e984ce761287b.jpg, 0, 0, 1, 0
Normal-3419-_jpg.rf.bd9ac2ab2588db2e49901775bf0afd69.jpg, 0, 1, 0, 0
Cyst-2785-_jpg.rf.bdabe5f248bf6245c9d65248ea78b493.jpg, 1, 0, 0, 0
Normal-1609-_jpg.rf.bda2d05d600a88664d8d49801c7e7db8.jpg, 0, 1, 0, 0
Normal-3294-_jpg.rf.bdab427b0a12694dbc8c2e09b88a0654.jpg, 0, 1, 0, 0
Cyst-2628-_jpg.rf.bda894f1d49f0606e07ae54b5dd52af3.jpg, 1, 0, 0, 0
Cyst-1547-_jpg.rf.bdad0f4a8529b4529e953ecebe29f39f.jpg, 1, 0, 0, 0
Stone-722-_jpg.rf.bdbaae284458ad89f19ffad3f6fd2b45.jpg, 0, 0, 1, 0
Cyst-1974-_jpg.rf.bdb290e33219751fa48607ceebc849d4.jpg, 1, 0, 0, 0
Normal-3777-_jpg.rf.bdb5ca59b01ad57623dc4e284eb1a0a1.jpg, 0, 1, 0, 0
Tumor-1658-_jpg.rf.bdc3f83dc043e56a2761c5dc0ea0b971.jpg, 0, 0, 0, 1
Stone-304-_jpg.rf.bdc669287f57b7a721be24aec259202d.jpg, 0, 0, 1, 0
Normal-4604-_jpg.rf.bdc834ec455096b53b0b456bab96d7d1.jpg, 0, 1, 0, 0
Tumor-1867-_jpg.rf.bdc858d8e3aa5de9adf54b54bf739dda.jpg, 0, 0, 0, 1
Tumor-537-_jpg.rf.bdcd6416ad1b96755db8d2a866891da9.jpg, 0, 0, 0, 1
Normal-3868-_jpg.rf.bdd5fff6337b3a17abf1a41b8f4bae6c.jpg, 0, 1, 0, 0
Cyst-2737-_jpg.rf.bdd7f400f4fd9ab69ff532e0bbda63d3.jpg, 1, 0, 0, 0
Tumor-1666-_jpg.rf.bdd6a7d66558e89c139fcd3d16c82dc8.jpg, 0, 0, 0, 1
Cyst-1903-_jpg.rf.bddf6f2ea7a953240c4dca379e023b13.jpg, 1, 0, 0, 0
Tumor-1317-_jpg.rf.bde1529a66ec70dd4818a565d2c3ea99.jpg, 0, 0, 0, 1
Normal-4711-_jpg.rf.bde7bcb23801982727bf230ab9ccc698.jpg, 0, 1, 0, 0
Cyst-3508-_jpg.rf.bde38bcb41694e17e5c74716a244a10f.jpg, 1, 0, 0, 0
Cyst-3345-_jpg.rf.bdf6074b12159dfeb2bc00c538db0fda.jpg, 1, 0, 0, 0
Normal-533-_jpg.rf.bde96c58becc39588772de7b7e25f51c.jpg, 0, 1, 0, 0
Normal-3729-_jpg.rf.bdf0de05bba12e240781967b57ed9c21.jpg, 0, 1, 0, 0
Tumor-945-_jpg.rf.bdf9c74ecab0caeef98e19c34bc242c9.jpg, 0, 0, 0, 1
Stone-45-_jpg.rf.bdfc848490390eacff7c8cc0b88345fa.jpg, 0, 0, 1, 0
Normal-4758-_jpg.rf.be06f8cc6b411722a1866f0cdfd54959.jpg, 0, 1, 0, 0
Cyst-2639-_jpg.rf.be06f437a96f8e83127703881b1fe0da.jpg, 1, 0, 0, 0
Cyst-3363-_jpg.rf.bdfe93c3585c5eea4fbb27d06232fa2f.jpg, 1, 0, 0, 0
Cyst-915-_jpg.rf.be0ec5d5fb3177d81d5510009193ed1a.jpg, 1, 0, 0, 0
Cyst-3677-_jpg.rf.be11c22fd08f7ae387d558930b0a37b2.jpg, 1, 0, 0, 0
Normal-3357-_jpg.rf.be124ef2417bb71bd8a1561c7bb659df.jpg, 0, 1, 0, 0
Cyst-3343-_jpg.rf.be0ecd950feddc85b68d329d175bfe1c.jpg, 1, 0, 0, 0
Normal-4967-_jpg.rf.be1513f3e2cf018b3838e5572aa62742.jpg, 0, 1, 0, 0
Normal-1889-_jpg.rf.be1bc762fb28e9ce2d7bc612c39de343.jpg, 0, 1, 0, 0
Stone-238-_jpg.rf.be196dc92d193551d2dfda520118989d.jpg, 0, 0, 1, 0
Stone-823-_jpg.rf.be13d0dfe3f01c7a96e34a9e6b0abb4a.jpg, 0, 0, 1, 0
Normal-2055-_jpg.rf.be1fc91b75fc4b77ae861bee7e554b1e.jpg, 0, 1, 0, 0
Stone-349-_jpg.rf.be1c1491f2975a66f58f706d17397e9a.jpg, 0, 0, 1, 0
Tumor-1869-_jpg.rf.be201f98cf546b5ed94615286bd2a521.jpg, 0, 0, 0, 1
Normal-2654-_jpg.rf.be1ff05e81cb70e2252dc66fd743306c.jpg, 0, 1, 0, 0
Normal-3804-_jpg.rf.be24efea7a897de797799892450d2dc7.jpg, 0, 1, 0, 0
Tumor-2099-_jpg.rf.be29085cb8fbc224ccef7c2b7b891df5.jpg, 0, 0, 0, 1
Stone-1117-_jpg.rf.be29c3e58c80f8646f28878d385ae895.jpg, 0, 0, 1, 0
Normal-323-_jpg.rf.be27cb21baf2929f8be108cbb125c5f0.jpg, 0, 1, 0, 0
Cyst-2511-_jpg.rf.be2c1bb36679b0b8f1e981656a4486cb.jpg, 1, 0, 0, 0
Normal-800-_jpg.rf.be2f986904d36e8a9d4a66d7aea7f6b7.jpg, 0, 1, 0, 0
Cyst-3074-_jpg.rf.be2f212e4d49b530d8b890b32aea5b88.jpg, 1, 0, 0, 0
Stone-771-_jpg.rf.be2e1bda45cead1eb04929c017663282.jpg, 0, 0, 1, 0
Normal-2595-_jpg.rf.be39a50b232d1919a95e5f3b7266622b.jpg, 0, 1, 0, 0
Normal-367-_jpg.rf.be44f9d24441de41ce921a55106c9452.jpg, 0, 1, 0, 0
Cyst-1117-_jpg.rf.be47665139e0eaffcfca947b96069951.jpg, 1, 0, 0, 0
Cyst-1096-_jpg.rf.be50455ff1286e68f8238890fadc1a66.jpg, 1, 0, 0, 0
Tumor-721-_jpg.rf.be353ab21d339a474817643418e810b4.jpg, 0, 0, 0, 1
Normal-3817-_jpg.rf.be4f2b55b0fd5b3a6933c3cae289e080.jpg, 0, 1, 0, 0
Cyst-3595-_jpg.rf.be52fc89a59539a9c23068f777b9fa8c.jpg, 1, 0, 0, 0
Normal-1418-_jpg.rf.be572be1aa3ba5a36727818aceaf32b3.jpg, 0, 1, 0, 0
Normal-723-_jpg.rf.be57f5430816d023f10e7ff33bac5b46.jpg, 0, 1, 0, 0
Normal-397-_jpg.rf.be5b55a3d0b7e9c69f15f130115f78a9.jpg, 0, 1, 0, 0
Tumor-1963-_jpg.rf.be52a137b7cbadea64ed0f60089e3ec5.jpg, 0, 0, 0, 1
Normal-3476-_jpg.rf.be53c97a88848fccab1c2af38b18b40f.jpg, 0, 1, 0, 0
Normal-496-_jpg.rf.be5ea95a594d3fceb19c367f58cea465.jpg, 0, 1, 0, 0
Normal-508-_jpg.rf.be62579242f1f5af3b0e68448e08adaf.jpg, 0, 1, 0, 0
Normal-3942-_jpg.rf.be61c0013761e6940af24018e923bd5b.jpg, 0, 1, 0, 0
Tumor-1997-_jpg.rf.be5f178103d928de56a4d5c38715c8da.jpg, 0, 0, 0, 1
Cyst-2061-_jpg.rf.be735aa6e0c987c79c5ad6a43c9e6fe4.jpg, 1, 0, 0, 0
Cyst-793-_jpg.rf.be6c8d7d54ca3908e95cfc7280740a35.jpg, 1, 0, 0, 0
Cyst-3061-_jpg.rf.be66f399de8dd4507a3129a3d5d0a857.jpg, 1, 0, 0, 0
Cyst-153-_jpg.rf.be750f7d757e5766ac68e9dc249b8842.jpg, 1, 0, 0, 0
Stone-911-_jpg.rf.be8434dd2ce16134da9f16ad89a3df69.jpg, 0, 0, 1, 0
Cyst-3480-_jpg.rf.be7b44ec42c36a301aeddeb47126a3dc.jpg, 1, 0, 0, 0
Cyst-2653-_jpg.rf.be7a140808bfe1425906b1080f140305.jpg, 1, 0, 0, 0
Normal-4506-_jpg.rf.be8b29785287cad5a65b7616e053a15d.jpg, 0, 1, 0, 0
Tumor-1785-_jpg.rf.be8c45aa3a5e71519ec75fb02b739407.jpg, 0, 0, 0, 1
Normal-1809-_jpg.rf.be8eb51a005a27244fbc6351d82ef682.jpg, 0, 1, 0, 0
Stone-1195-_jpg.rf.be8ed8f7a04a31ef4d8c0dfde627c11b.jpg, 0, 0, 1, 0
Normal-533-_jpg.rf.be8fe95284936496a973e136f106c85c.jpg, 0, 1, 0, 0
Normal-998-_jpg.rf.be9b30187b5333fc1e59b53bcf0afc7b.jpg, 0, 1, 0, 0
Tumor-2272-_jpg.rf.be96a48c53870996a9d44aede6eba62b.jpg, 0, 0, 0, 1
Stone-66-_jpg.rf.be9fa15b924420495c6ad3279fd4b02a.jpg, 0, 0, 1, 0
Tumor-1116-_jpg.rf.bea16b74f59ae1ab41cdff952ffab1a6.jpg, 0, 0, 0, 1
Tumor-926-_jpg.rf.bea807306001e4798cb0ef29a02a6f1d.jpg, 0, 0, 0, 1
Stone-135-_jpg.rf.bea4045918a5110c2ed0bb6977f40863.jpg, 0, 0, 1, 0
Normal-107-_jpg.rf.bea7a1b9e108fabfbe58669d6d09cbeb.jpg, 0, 1, 0, 0
Cyst-3235-_jpg.rf.bea536317c706a69fc1a91187f3f0c5c.jpg, 1, 0, 0, 0
Cyst-3063-_jpg.rf.beab6e558f442dcbe48618bdde2b9f38.jpg, 1, 0, 0, 0
Normal-554-_jpg.rf.beacb4ab8f523668dbc5556a59470860.jpg, 0, 1, 0, 0
Cyst-1435-_jpg.rf.beaf5f7efa7c240618d24c387abfd3e6.jpg, 1, 0, 0, 0
Normal-2233-_jpg.rf.beb359c008f3703f70d7b5fdf9258639.jpg, 0, 1, 0, 0
Tumor-55-_jpg.rf.beabe6851e65c13f3bf5c4c7802e1cf9.jpg, 0, 0, 0, 1
Normal-1789-_jpg.rf.bebd31b87c46224894d3147646d2f561.jpg, 0, 1, 0, 0
Normal-685-_jpg.rf.beb4d2e5310ba52bb7c8ca3e93729d64.jpg, 0, 1, 0, 0
Normal-462-_jpg.rf.bec1226a7c3f8b7047b6ed1014546fa9.jpg, 0, 1, 0, 0
Normal-1759-_jpg.rf.bec2ad37a636acbe03f5ab4616010af9.jpg, 0, 1, 0, 0
Normal-1360-_jpg.rf.bec23c3c5959f45071e79a4c40dfcf02.jpg, 0, 1, 0, 0
